x-axis,1,2,3
second,Volt,Volt,Volt
+720.0E-06,+1.6489801E+00,+1.5547332E+00,+1.7129979E+00
+730.0E-06,+1.6515951E+00,+1.5699006E+00,+1.7156129E+00
+740.0E-06,+1.6573483E+00,+1.5714696E+00,+1.6988765E+00
+750.0E-06,+1.6615324E+00,+1.5882060E+00,+1.6988765E+00
+760.0E-06,+1.6259675E+00,+1.5573483E+00,+1.6873703E+00
+770.0E-06,+1.6364278E+00,+1.5714696E+00,+1.6988765E+00
+780.0E-06,+1.6573483E+00,+1.5714696E+00,+1.7046297E+00
+790.0E-06,+1.6515951E+00,+1.5782688E+00,+1.7255502E+00
+800.0E-06,+1.6348587E+00,+1.5908211E+00,+1.7014916E+00
+810.0E-06,+1.6515951E+00,+1.5882060E+00,+1.7140439E+00
+820.0E-06,+1.6515951E+00,+1.6049424E+00,+1.7046297E+00
+830.0E-06,+1.6615324E+00,+1.6018044E+00,+1.7255502E+00
+840.0E-06,+1.6515951E+00,+1.6049424E+00,+1.7014916E+00
+850.0E-06,+1.6364278E+00,+1.6049424E+00,+1.7276422E+00
+860.0E-06,+1.6515951E+00,+1.6106956E+00,+1.7156129E+00
+870.0E-06,+1.6583943E+00,+1.6049424E+00,+1.6957385E+00
+880.0E-06,+1.6515951E+00,+1.5908211E+00,+1.7129979E+00
+890.0E-06,+1.6683315E+00,+1.6201098E+00,+1.7156129E+00
+900.0E-06,+1.6515951E+00,+1.6106956E+00,+1.7208431E+00
+910.0E-06,+1.6583943E+00,+1.6049424E+00,+1.7156129E+00
+920.0E-06,+1.6400889E+00,+1.6216788E+00,+1.6988765E+00
+930.0E-06,+1.6379968E+00,+1.6352772E+00,+1.7140439E+00
+940.0E-06,+1.6406119E+00,+1.6326621E+00,+1.7208431E+00
+950.0E-06,+1.6515951E+00,+1.6216788E+00,+1.6988765E+00
+960.0E-06,+1.6709466E+00,+1.6190638E+00,+1.7271192E+00
+970.0E-06,+1.6379968E+00,+1.6201098E+00,+1.6988765E+00
+980.0E-06,+1.6683315E+00,+1.6164487E+00,+1.7098598E+00
+990.0E-06,+1.6615324E+00,+1.6452144E+00,+1.7156129E+00
+1.0000E-03,+1.6631014E+00,+1.6384152E+00,+1.7014916E+00
+1.0100E-03,+1.6364278E+00,+1.6384152E+00,+1.7140439E+00
+1.0200E-03,+1.6573483E+00,+1.6384152E+00,+1.7213661E+00
+1.0300E-03,+1.6683315E+00,+1.6582897E+00,+1.7088138E+00
+1.0400E-03,+1.6515951E+00,+1.6410303E+00,+1.7156129E+00
+1.0500E-03,+1.6667625E+00,+1.6535826E+00,+1.6988765E+00
+1.0600E-03,+1.6625784E+00,+1.6551516E+00,+1.7103828E+00
+1.0700E-03,+1.6515951E+00,+1.6452144E+00,+1.7056757E+00
+1.0800E-03,+1.6542102E+00,+1.6525366E+00,+1.7182280E+00
+1.0900E-03,+1.6531642E+00,+1.6551516E+00,+1.7020146E+00
+1.1000E-03,+1.6683315E+00,+1.6493985E+00,+1.7208431E+00
+1.1100E-03,+1.6547332E+00,+1.6551516E+00,+1.7088138E+00
+1.1200E-03,+1.6515951E+00,+1.6577667E+00,+1.7182280E+00
+1.1300E-03,+1.6531642E+00,+1.6703190E+00,+1.7004456E+00
+1.1400E-03,+1.6406119E+00,+1.6661349E+00,+1.7046297E+00
+1.1500E-03,+1.6615324E+00,+1.6520136E+00,+1.6920774E+00
+1.1600E-03,+1.6657165E+00,+1.6692730E+00,+1.7156129E+00
+1.1700E-03,+1.6515951E+00,+1.6703190E+00,+1.6973075E+00
+1.1800E-03,+1.6735617E+00,+1.6718880E+00,+1.7156129E+00
+1.1900E-03,+1.6583943E+00,+1.6786872E+00,+1.6988765E+00
+1.2000E-03,+1.6542102E+00,+1.6551516E+00,+1.6988765E+00
+1.2100E-03,+1.6348587E+00,+1.6718880E+00,+1.7004456E+00
+1.2200E-03,+1.6400889E+00,+1.6718880E+00,+1.7046297E+00
+1.2300E-03,+1.6583943E+00,+1.6619508E+00,+1.7056757E+00
+1.2400E-03,+1.6824529E+00,+1.6603818E+00,+1.7014916E+00
+1.2500E-03,+1.6515951E+00,+1.6718880E+00,+1.7307803E+00
+1.2600E-03,+1.6515951E+00,+1.6718880E+00,+1.7041067E+00
+1.2700E-03,+1.6583943E+00,+1.6718880E+00,+1.7056757E+00
+1.2800E-03,+1.6542102E+00,+1.6860094E+00,+1.7014916E+00
+1.2900E-03,+1.6683315E+00,+1.6886244E+00,+1.7156129E+00
+1.3000E-03,+1.6458420E+00,+1.6886244E+00,+1.7156129E+00
+1.3100E-03,+1.6379968E+00,+1.6854864E+00,+1.7056757E+00
+1.3200E-03,+1.6631014E+00,+1.6745031E+00,+1.7129979E+00
+1.3300E-03,+1.6500261E+00,+1.6901935E+00,+1.7156129E+00
+1.3400E-03,+1.6515951E+00,+1.6886244E+00,+1.6988765E+00
+1.3500E-03,+1.6651935E+00,+1.7053608E+00,+1.7056757E+00
+1.3600E-03,+1.6463650E+00,+1.6912395E+00,+1.7156129E+00
+1.3700E-03,+1.6667625E+00,+1.7037918E+00,+1.7020146E+00
+1.3800E-03,+1.6406119E+00,+1.7053608E+00,+1.6988765E+00
+1.3900E-03,+1.6615324E+00,+1.7053608E+00,+1.6988765E+00
+1.4000E-03,+1.6489801E+00,+1.7053608E+00,+1.7129979E+00
+1.4100E-03,+1.6484571E+00,+1.6917625E+00,+1.7004456E+00
+1.4200E-03,+1.6515951E+00,+1.7053608E+00,+1.7046297E+00
+1.4300E-03,+1.6515951E+00,+1.7053608E+00,+1.7224121E+00
+1.4400E-03,+1.6515951E+00,+1.7053608E+00,+1.6988765E+00
+1.4500E-03,+1.6515951E+00,+1.6886244E+00,+1.7156129E+00
+1.4600E-03,+1.6515951E+00,+1.6943776E+00,+1.7213661E+00
+1.4700E-03,+1.6447960E+00,+1.7053608E+00,+1.7088138E+00
+1.4800E-03,+1.6657165E+00,+1.7220972E+00,+1.7129979E+00
+1.4900E-03,+1.6515951E+00,+1.7053608E+00,+1.6988765E+00
+1.5000E-03,+1.6458420E+00,+1.7111140E+00,+1.7046297E+00
+1.5100E-03,+1.6515951E+00,+1.7121600E+00,+1.7056757E+00
+1.5200E-03,+1.6515951E+00,+1.7168671E+00,+1.6988765E+00
+1.5300E-03,+1.6667625E+00,+1.7053608E+00,+1.7140439E+00
+1.5400E-03,+1.6406119E+00,+1.7053608E+00,+1.7046297E+00
+1.5500E-03,+1.6515951E+00,+1.7053608E+00,+1.6988765E+00
+1.5600E-03,+1.6374738E+00,+1.7053608E+00,+1.7271192E+00
+1.5700E-03,+1.6332897E+00,+1.7069299E+00,+1.7140439E+00
+1.5800E-03,+1.6683315E+00,+1.7001307E+00,+1.6988765E+00
+1.5900E-03,+1.6416579E+00,+1.6954236E+00,+1.7056757E+00
+1.6000E-03,+1.6348587E+00,+1.7053608E+00,+1.6873703E+00
+1.6100E-03,+1.6500261E+00,+1.7220972E+00,+1.6988765E+00
+1.6200E-03,+1.6515951E+00,+1.7215742E+00,+1.7046297E+00
+1.6300E-03,+1.6583943E+00,+1.7220972E+00,+1.7088138E+00
+1.6400E-03,+1.6374738E+00,+1.6912395E+00,+1.7014916E+00
+1.6500E-03,+1.6515951E+00,+1.7053608E+00,+1.7156129E+00
+1.6600E-03,+1.6458420E+00,+1.7053608E+00,+1.6878933E+00
+1.6700E-03,+1.6416579E+00,+1.7220972E+00,+1.6988765E+00
+1.6800E-03,+1.6515951E+00,+1.7079759E+00,+1.7014916E+00
+1.6900E-03,+1.6348587E+00,+1.7053608E+00,+1.7156129E+00
+1.7000E-03,+1.6568253E+00,+1.7053608E+00,+1.7375795E+00
+1.7100E-03,+1.6515951E+00,+1.6954236E+00,+1.7056757E+00
+1.7200E-03,+1.6348587E+00,+1.7027458E+00,+1.6847552E+00
+1.7300E-03,+1.6364278E+00,+1.7205282E+00,+1.7292113E+00
+1.7400E-03,+1.6573483E+00,+1.6996077E+00,+1.6936464E+00
+1.7500E-03,+1.6416579E+00,+1.7220972E+00,+1.7056757E+00
+1.7600E-03,+1.6463650E+00,+1.7194822E+00,+1.6988765E+00
+1.7700E-03,+1.6348587E+00,+1.7069299E+00,+1.6988765E+00
+1.7800E-03,+1.6458420E+00,+1.7220972E+00,+1.7046297E+00
+1.7900E-03,+1.6515951E+00,+1.7053608E+00,+1.6988765E+00
+1.8000E-03,+1.6348587E+00,+1.7194822E+00,+1.6988765E+00
+1.8100E-03,+1.6348587E+00,+1.7205282E+00,+1.6973075E+00
+1.8200E-03,+1.6458420E+00,+1.7111140E+00,+1.7046297E+00
+1.8300E-03,+1.6515951E+00,+1.7053608E+00,+1.7056757E+00
+1.8400E-03,+1.6489801E+00,+1.7194822E+00,+1.6988765E+00
+1.8500E-03,+1.6348587E+00,+1.7069299E+00,+1.7140439E+00
+1.8600E-03,+1.6406119E+00,+1.7111140E+00,+1.6988765E+00
+1.8700E-03,+1.6447960E+00,+1.7152981E+00,+1.7056757E+00
+1.8800E-03,+1.6207374E+00,+1.7194822E+00,+1.6988765E+00
+1.8900E-03,+1.6500261E+00,+1.7341265E+00,+1.6988765E+00
+1.9000E-03,+1.6348587E+00,+1.7053608E+00,+1.7098598E+00
+1.9100E-03,+1.6447960E+00,+1.7053608E+00,+1.6889393E+00
+1.9200E-03,+1.6631014E+00,+1.7053608E+00,+1.6988765E+00
+1.9300E-03,+1.6212604E+00,+1.7053608E+00,+1.6988765E+00
+1.9400E-03,+1.6348587E+00,+1.6996077E+00,+1.6988765E+00
+1.9500E-03,+1.6447960E+00,+1.6954236E+00,+1.6988765E+00
+1.9600E-03,+1.6515951E+00,+1.7194822E+00,+1.7271192E+00
+1.9700E-03,+1.6500261E+00,+1.7053608E+00,+1.7004456E+00
+1.9800E-03,+1.6238755E+00,+1.7163441E+00,+1.6931234E+00
+1.9900E-03,+1.6348587E+00,+1.7121600E+00,+1.6988765E+00
+2.0000E-03,+1.6374738E+00,+1.7053608E+00,+1.6873703E+00
+2.0100E-03,+1.6332897E+00,+1.7053608E+00,+1.6988765E+00
+2.0200E-03,+1.6348587E+00,+1.7053608E+00,+1.7103828E+00
+2.0300E-03,+1.6317207E+00,+1.7053608E+00,+1.7088138E+00
+2.0400E-03,+1.6631014E+00,+1.6938546E+00,+1.6988765E+00
+2.0500E-03,+1.6348587E+00,+1.7053608E+00,+1.6837092E+00
+2.0600E-03,+1.6128922E+00,+1.7053608E+00,+1.7046297E+00
+2.0700E-03,+1.6416579E+00,+1.7053608E+00,+1.7056757E+00
+2.0800E-03,+1.6348587E+00,+1.7053608E+00,+1.6988765E+00
+2.0900E-03,+1.6045240E+00,+1.7053608E+00,+1.7004456E+00
+2.1000E-03,+1.6291056E+00,+1.7001307E+00,+1.6878933E+00
+2.1100E-03,+1.6447960E+00,+1.6954236E+00,+1.7156129E+00
+2.1200E-03,+1.6233525E+00,+1.7079759E+00,+1.6988765E+00
+2.1300E-03,+1.6348587E+00,+1.7053608E+00,+1.6973075E+00
+2.1400E-03,+1.6348587E+00,+1.6996077E+00,+1.6988765E+00
+2.1500E-03,+1.6317207E+00,+1.7121600E+00,+1.7056757E+00
+2.1600E-03,+1.6463650E+00,+1.7053608E+00,+1.7014916E+00
+2.1700E-03,+1.6515951E+00,+1.6901935E+00,+1.7004456E+00
+2.1800E-03,+1.6238755E+00,+1.7053608E+00,+1.6988765E+00
+2.1900E-03,+1.6348587E+00,+1.6886244E+00,+1.6889393E+00
+2.2000E-03,+1.6515951E+00,+1.6912395E+00,+1.7014916E+00
+2.2100E-03,+1.6332897E+00,+1.7037918E+00,+1.7004456E+00
+2.2200E-03,+1.6291056E+00,+1.6886244E+00,+1.6988765E+00
+2.2300E-03,+1.6249215E+00,+1.7053608E+00,+1.6920774E+00
+2.2400E-03,+1.6348587E+00,+1.6886244E+00,+1.6988765E+00
+2.2500E-03,+1.6636244E+00,+1.6734571E+00,+1.6973075E+00
+2.2600E-03,+1.6296286E+00,+1.6886244E+00,+1.6988765E+00
+2.2700E-03,+1.6447960E+00,+1.6718880E+00,+1.6988765E+00
+2.2800E-03,+1.6181223E+00,+1.6745031E+00,+1.6847552E+00
+2.2900E-03,+1.6348587E+00,+1.7022228E+00,+1.6973075E+00
+2.3000E-03,+1.6291056E+00,+1.6833943E+00,+1.6988765E+00
+2.3100E-03,+1.6348587E+00,+1.6786872E+00,+1.7056757E+00
+2.3200E-03,+1.6322437E+00,+1.6745031E+00,+1.6988765E+00
+2.3300E-03,+1.6348587E+00,+1.6870554E+00,+1.6973075E+00
+2.3400E-03,+1.6406119E+00,+1.6886244E+00,+1.6988765E+00
+2.3500E-03,+1.6280596E+00,+1.6886244E+00,+1.7088138E+00
+2.3600E-03,+1.6515951E+00,+1.6745031E+00,+1.7129979E+00
+2.3700E-03,+1.6364278E+00,+1.6718880E+00,+1.6837092E+00
+2.3800E-03,+1.6348587E+00,+1.6776412E+00,+1.6988765E+00
+2.3900E-03,+1.6280596E+00,+1.6886244E+00,+1.6988765E+00
+2.4000E-03,+1.6322437E+00,+1.6745031E+00,+1.6847552E+00
+2.4100E-03,+1.6364278E+00,+1.6750261E+00,+1.7124749E+00
+2.4200E-03,+1.6348587E+00,+1.6609048E+00,+1.6936464E+00
+2.4300E-03,+1.6447960E+00,+1.6818253E+00,+1.7156129E+00
+2.4400E-03,+1.6348587E+00,+1.6718880E+00,+1.6962615E+00
+2.4500E-03,+1.6196914E+00,+1.6718880E+00,+1.6988765E+00
+2.4600E-03,+1.6233525E+00,+1.6776412E+00,+1.7098598E+00
+2.4700E-03,+1.6416579E+00,+1.6886244E+00,+1.6920774E+00
+2.4800E-03,+1.6207374E+00,+1.6718880E+00,+1.6962615E+00
+2.4900E-03,+1.6196914E+00,+1.6854864E+00,+1.7140439E+00
+2.5000E-03,+1.6348587E+00,+1.6661349E+00,+1.6988765E+00
+2.5100E-03,+1.6212604E+00,+1.6619508E+00,+1.7088138E+00
+2.5200E-03,+1.6066161E+00,+1.6860094E+00,+1.6847552E+00
+2.5300E-03,+1.6181223E+00,+1.6718880E+00,+1.6837092E+00
+2.5400E-03,+1.6348587E+00,+1.6609048E+00,+1.6988765E+00
+2.5500E-03,+1.6317207E+00,+1.6718880E+00,+1.6988765E+00
+2.5600E-03,+1.6348587E+00,+1.6745031E+00,+1.6988765E+00
+2.5700E-03,+1.6332897E+00,+1.6870554E+00,+1.6837092E+00
+2.5800E-03,+1.6348587E+00,+1.6828713E+00,+1.6931234E+00
+2.5900E-03,+1.6280596E+00,+1.6650889E+00,+1.7088138E+00
+2.6000E-03,+1.6348587E+00,+1.6551516E+00,+1.6988765E+00
+2.6100E-03,+1.6484571E+00,+1.6703190E+00,+1.6988765E+00
+2.6200E-03,+1.6238755E+00,+1.6661349E+00,+1.7156129E+00
+2.6300E-03,+1.6280596E+00,+1.6520136E+00,+1.6920774E+00
+2.6400E-03,+1.6207374E+00,+1.6718880E+00,+1.7014916E+00
+2.6500E-03,+1.6196914E+00,+1.6551516E+00,+1.6837092E+00
+2.6600E-03,+1.6348587E+00,+1.6551516E+00,+1.6931234E+00
+2.6700E-03,+1.6249215E+00,+1.6551516E+00,+1.7255502E+00
+2.6800E-03,+1.6489801E+00,+1.6577667E+00,+1.7014916E+00
+2.6900E-03,+1.6196914E+00,+1.6399843E+00,+1.7004456E+00
+2.7000E-03,+1.6348587E+00,+1.6551516E+00,+1.6936464E+00
+2.7100E-03,+1.6348587E+00,+1.6650889E+00,+1.6920774E+00
+2.7200E-03,+1.6374738E+00,+1.6551516E+00,+1.6988765E+00
+2.7300E-03,+1.6212604E+00,+1.6567207E+00,+1.6988765E+00
+2.7400E-03,+1.6348587E+00,+1.6603818E+00,+1.6988765E+00
+2.7500E-03,+1.6515951E+00,+1.6551516E+00,+1.6988765E+00
+2.7600E-03,+1.6374738E+00,+1.6577667E+00,+1.6988765E+00
+2.7700E-03,+1.6029550E+00,+1.6551516E+00,+1.6988765E+00
+2.7800E-03,+1.6406119E+00,+1.6551516E+00,+1.7098598E+00
+2.7900E-03,+1.6348587E+00,+1.6452144E+00,+1.7088138E+00
+2.8000E-03,+1.6489801E+00,+1.6436454E+00,+1.6988765E+00
+2.8100E-03,+1.6515951E+00,+1.6399843E+00,+1.6837092E+00
+2.8200E-03,+1.6238755E+00,+1.6661349E+00,+1.7046297E+00
+2.8300E-03,+1.6348587E+00,+1.6452144E+00,+1.7124749E+00
+2.8400E-03,+1.6489801E+00,+1.6525366E+00,+1.6988765E+00
+2.8500E-03,+1.6196914E+00,+1.6687500E+00,+1.7004456E+00
+2.8600E-03,+1.6406119E+00,+1.6384152E+00,+1.6878933E+00
+2.8700E-03,+1.6348587E+00,+1.6384152E+00,+1.6821401E+00
+2.8800E-03,+1.6515951E+00,+1.6551516E+00,+1.7103828E+00
+2.8900E-03,+1.6348587E+00,+1.6703190E+00,+1.7140439E+00
+2.9000E-03,+1.6348587E+00,+1.6609048E+00,+1.7156129E+00
+2.9100E-03,+1.6348587E+00,+1.6384152E+00,+1.6988765E+00
+2.9200E-03,+1.6322437E+00,+1.6551516E+00,+1.7129979E+00
+2.9300E-03,+1.6348587E+00,+1.6399843E+00,+1.6837092E+00
+2.9400E-03,+1.6406119E+00,+1.6493985E+00,+1.7098598E+00
+2.9500E-03,+1.6181223E+00,+1.6551516E+00,+1.7056757E+00
+2.9600E-03,+1.6348587E+00,+1.6410303E+00,+1.6988765E+00
+2.9700E-03,+1.6348587E+00,+1.6399843E+00,+1.6988765E+00
+2.9800E-03,+1.6458420E+00,+1.6551516E+00,+1.6988765E+00
+2.9900E-03,+1.6447960E+00,+1.6284780E+00,+1.6988765E+00
+3.0000E-03,+1.6322437E+00,+1.6551516E+00,+1.6988765E+00
+3.0100E-03,+1.6667625E+00,+1.6687500E+00,+1.7004456E+00
+3.0200E-03,+1.6458420E+00,+1.6551516E+00,+1.6988765E+00
+3.0300E-03,+1.6348587E+00,+1.6551516E+00,+1.7088138E+00
+3.0400E-03,+1.6489801E+00,+1.6551516E+00,+1.6988765E+00
+3.0500E-03,+1.6515951E+00,+1.6567207E+00,+1.7140439E+00
+3.0600E-03,+1.6458420E+00,+1.6551516E+00,+1.7098598E+00
+3.0700E-03,+1.6416579E+00,+1.6551516E+00,+1.7187510E+00
+3.0800E-03,+1.6207374E+00,+1.6666579E+00,+1.6962615E+00
+3.0900E-03,+1.6515951E+00,+1.6399843E+00,+1.7004456E+00
+3.1000E-03,+1.6406119E+00,+1.6384152E+00,+1.7046297E+00
+3.1100E-03,+1.6416579E+00,+1.6551516E+00,+1.7156129E+00
+3.1200E-03,+1.6348587E+00,+1.6551516E+00,+1.6988765E+00
+3.1300E-03,+1.6332897E+00,+1.6384152E+00,+1.6988765E+00
+3.1400E-03,+1.6406119E+00,+1.6499215E+00,+1.7098598E+00
+3.1500E-03,+1.6348587E+00,+1.6551516E+00,+1.6988765E+00
+3.1600E-03,+1.6374738E+00,+1.6410303E+00,+1.7014916E+00
+3.1700E-03,+1.6364278E+00,+1.6535826E+00,+1.7140439E+00
+3.1800E-03,+1.6515951E+00,+1.6551516E+00,+1.7098598E+00
+3.1900E-03,+1.6515951E+00,+1.6483525E+00,+1.7156129E+00
+3.2000E-03,+1.6348587E+00,+1.6551516E+00,+1.7041067E+00
+3.2100E-03,+1.6500261E+00,+1.6535826E+00,+1.6988765E+00
+3.2200E-03,+1.6348587E+00,+1.6661349E+00,+1.7046297E+00
+3.2300E-03,+1.6447960E+00,+1.6551516E+00,+1.7056757E+00
+3.2400E-03,+1.6489801E+00,+1.6692730E+00,+1.7014916E+00
+3.2500E-03,+1.6515951E+00,+1.6415533E+00,+1.6868472E+00
+3.2600E-03,+1.6515951E+00,+1.6551516E+00,+1.6988765E+00
+3.2700E-03,+1.6547332E+00,+1.6384152E+00,+1.7056757E+00
+3.2800E-03,+1.6515951E+00,+1.6551516E+00,+1.7129979E+00
+3.2900E-03,+1.6379968E+00,+1.6551516E+00,+1.7004456E+00
+3.3000E-03,+1.6515951E+00,+1.6661349E+00,+1.6988765E+00
+3.3100E-03,+1.6280596E+00,+1.6452144E+00,+1.7124749E+00
+3.3200E-03,+1.6515951E+00,+1.6384152E+00,+1.6988765E+00
+3.3300E-03,+1.6500261E+00,+1.6551516E+00,+1.7004456E+00
+3.3400E-03,+1.6458420E+00,+1.6493985E+00,+1.6931234E+00
+3.3500E-03,+1.6348587E+00,+1.6551516E+00,+1.7088138E+00
+3.3600E-03,+1.6913441E+00,+1.6525366E+00,+1.6732489E+00
+3.3700E-03,+1.6348587E+00,+1.6551516E+00,+1.7156129E+00
+3.3800E-03,+1.6458420E+00,+1.6551516E+00,+1.6988765E+00
+3.3900E-03,+1.6447960E+00,+1.6551516E+00,+1.7088138E+00
+3.4000E-03,+1.6374738E+00,+1.6551516E+00,+1.7014916E+00
+3.4100E-03,+1.6515951E+00,+1.6718880E+00,+1.7156129E+00
+3.4200E-03,+1.6573483E+00,+1.6661349E+00,+1.7156129E+00
+3.4300E-03,+1.6447960E+00,+1.6452144E+00,+1.7255502E+00
+3.4400E-03,+1.6657165E+00,+1.6436454E+00,+1.7014916E+00
+3.4500E-03,+1.6364278E+00,+1.6703190E+00,+1.7140439E+00
+3.4600E-03,+1.6400889E+00,+1.6609048E+00,+1.6988765E+00
+3.4700E-03,+1.6249215E+00,+1.6551516E+00,+1.6988765E+00
+3.4800E-03,+1.6542102E+00,+1.6577667E+00,+1.6988765E+00
+3.4900E-03,+1.6531642E+00,+1.6551516E+00,+1.7292113E+00
+3.5000E-03,+1.6573483E+00,+1.6441684E+00,+1.7208431E+00
+3.5100E-03,+1.6348587E+00,+1.6551516E+00,+1.7088138E+00
+3.5200E-03,+1.6515951E+00,+1.6692730E+00,+1.7182280E+00
+3.5300E-03,+1.6364278E+00,+1.6703190E+00,+1.7004456E+00
+3.5400E-03,+1.6515951E+00,+1.6603818E+00,+1.7156129E+00
+3.5500E-03,+1.6280596E+00,+1.6384152E+00,+1.7187510E+00
+3.5600E-03,+1.6374738E+00,+1.6718880E+00,+1.6988765E+00
+3.5700E-03,+1.6515951E+00,+1.6551516E+00,+1.7140439E+00
+3.5800E-03,+1.6406119E+00,+1.6609048E+00,+1.7156129E+00
+3.5900E-03,+1.6515951E+00,+1.6520136E+00,+1.7156129E+00
+3.6000E-03,+1.6489801E+00,+1.6577667E+00,+1.7156129E+00
+3.6100E-03,+1.6364278E+00,+1.6567207E+00,+1.7004456E+00
+3.6200E-03,+1.6573483E+00,+1.6609048E+00,+1.7156129E+00
+3.6300E-03,+1.6515951E+00,+1.6619508E+00,+1.6988765E+00
+3.6400E-03,+1.6489801E+00,+1.6551516E+00,+1.7156129E+00
+3.6500E-03,+1.6515951E+00,+1.6703190E+00,+1.7323493E+00
+3.6600E-03,+1.6348587E+00,+1.6551516E+00,+1.7103828E+00
+3.6700E-03,+1.6416579E+00,+1.6551516E+00,+1.7056757E+00
+3.6800E-03,+1.6463650E+00,+1.6551516E+00,+1.7297343E+00
+3.6900E-03,+1.6500261E+00,+1.6551516E+00,+1.7156129E+00
+3.7000E-03,+1.6458420E+00,+1.6499215E+00,+1.7098598E+00
+3.7100E-03,+1.6416579E+00,+1.6582897E+00,+1.7156129E+00
+3.7200E-03,+1.6489801E+00,+1.6551516E+00,+1.7156129E+00
+3.7300E-03,+1.6379968E+00,+1.6703190E+00,+1.7307803E+00
+3.7400E-03,+1.6348587E+00,+1.6551516E+00,+1.7318263E+00
+3.7500E-03,+1.6484571E+00,+1.6551516E+00,+1.7224121E+00
+3.7600E-03,+1.6489801E+00,+1.6384152E+00,+1.7156129E+00
+3.7700E-03,+1.6515951E+00,+1.6718880E+00,+1.7020146E+00
+3.7800E-03,+1.6458420E+00,+1.6609048E+00,+1.6988765E+00
+3.7900E-03,+1.6615324E+00,+1.6650889E+00,+1.7255502E+00
+3.8000E-03,+1.6374738E+00,+1.6692730E+00,+1.7323493E+00
+3.8100E-03,+1.6228295E+00,+1.6567207E+00,+1.6973075E+00
+3.8200E-03,+1.6458420E+00,+1.6661349E+00,+1.7156129E+00
+3.8300E-03,+1.6348587E+00,+1.6551516E+00,+1.6988765E+00
+3.8400E-03,+1.6348587E+00,+1.6551516E+00,+1.7182280E+00
+3.8500E-03,+1.6348587E+00,+1.6551516E+00,+1.7156129E+00
+3.8600E-03,+1.6515951E+00,+1.6551516E+00,+1.7271192E+00
+3.8700E-03,+1.6447960E+00,+1.6551516E+00,+1.7187510E+00
+3.8800E-03,+1.6515951E+00,+1.6692730E+00,+1.7156129E+00
+3.8900E-03,+1.6515951E+00,+1.6551516E+00,+1.7004456E+00
+3.9000E-03,+1.6573483E+00,+1.6493985E+00,+1.7156129E+00
+3.9100E-03,+1.6379968E+00,+1.6619508E+00,+1.7156129E+00
+3.9200E-03,+1.6515951E+00,+1.6692730E+00,+1.7129979E+00
+3.9300E-03,+1.6364278E+00,+1.6551516E+00,+1.7140439E+00
+3.9400E-03,+1.6515951E+00,+1.6551516E+00,+1.7156129E+00
+3.9500E-03,+1.6515951E+00,+1.6384152E+00,+1.7156129E+00
+3.9600E-03,+1.6233525E+00,+1.6745031E+00,+1.7156129E+00
+3.9700E-03,+1.6484571E+00,+1.6551516E+00,+1.7124749E+00
+3.9800E-03,+1.6735617E+00,+1.6718880E+00,+1.7156129E+00
+3.9900E-03,+1.6416579E+00,+1.6619508E+00,+1.7255502E+00
+4.0000E-03,+1.6515951E+00,+1.6525366E+00,+1.7156129E+00
+4.0100E-03,+1.6332897E+00,+1.6551516E+00,+1.7156129E+00
+4.0200E-03,+1.6683315E+00,+1.6609048E+00,+1.7265962E+00
+4.0300E-03,+1.6484571E+00,+1.6650889E+00,+1.7323493E+00
+4.0400E-03,+1.6657165E+00,+1.6860094E+00,+1.7156129E+00
+4.0500E-03,+1.6515951E+00,+1.6551516E+00,+1.7156129E+00
+4.0600E-03,+1.6406119E+00,+1.6609048E+00,+1.7375795E+00
+4.0700E-03,+1.6615324E+00,+1.6551516E+00,+1.7323493E+00
+4.0800E-03,+1.6683315E+00,+1.6551516E+00,+1.7129979E+00
+4.0900E-03,+1.6500261E+00,+1.6703190E+00,+1.7171820E+00
+4.1000E-03,+1.6406119E+00,+1.6661349E+00,+1.7156129E+00
+4.1100E-03,+1.6547332E+00,+1.6551516E+00,+1.6988765E+00
+4.1200E-03,+1.6489801E+00,+1.6551516E+00,+1.7129979E+00
+4.1300E-03,+1.6515951E+00,+1.6567207E+00,+1.7156129E+00
+4.1400E-03,+1.6458420E+00,+1.6609048E+00,+1.7156129E+00
+4.1500E-03,+1.6683315E+00,+1.6551516E+00,+1.7323493E+00
+4.1600E-03,+1.6348587E+00,+1.6718880E+00,+1.7297343E+00
+4.1700E-03,+1.6364278E+00,+1.6551516E+00,+1.7156129E+00
+4.1800E-03,+1.6348587E+00,+1.6493985E+00,+1.7265962E+00
+4.1900E-03,+1.6447960E+00,+1.6619508E+00,+1.7255502E+00
+4.2000E-03,+1.6374738E+00,+1.6551516E+00,+1.7041067E+00
+4.2100E-03,+1.6500261E+00,+1.6551516E+00,+1.7459477E+00
+4.2200E-03,+1.6787918E+00,+1.6661349E+00,+1.6936464E+00
+4.2300E-03,+1.6583943E+00,+1.6483525E+00,+1.7187510E+00
+4.2400E-03,+1.6489801E+00,+1.6551516E+00,+1.7156129E+00
+4.2500E-03,+1.6364278E+00,+1.6551516E+00,+1.7323493E+00
+4.2600E-03,+1.6348587E+00,+1.6441684E+00,+1.7265962E+00
+4.2700E-03,+1.6447960E+00,+1.6551516E+00,+1.7156129E+00
+4.2800E-03,+1.6489801E+00,+1.6551516E+00,+1.7297343E+00
+4.2900E-03,+1.6379968E+00,+1.6384152E+00,+1.6988765E+00
+4.3000E-03,+1.6348587E+00,+1.6603818E+00,+1.7213661E+00
